"","자치구","설치년도","위도","경도","id"
"8218","중구","2020","126.978355","37.56689",11140
"8219","중구","2020","126.978355","37.56689",11140
"8220","중구","2020","126.978355","37.56689",11140
"8221","중구","2020","126.978355","37.56689",11140
"8222","중구","2018","126.978355","37.56689",11140
"8223","중구","2018","126.978355","37.56689",11140
"8224","중구","2020","126.978355","37.56689",11140
"8225","중구","2018","126.978355","37.56689",11140
"8226","중구","2018","126.978355","37.56689",11140
"8227","중구","2020","126.978355","37.56689",11140
"8228","중구","2018","126.978355","37.56689",11140
"8229","중구","2018","126.978355","37.56689",11140
"8230","중구","2020","126.978355","37.56689",11140
"8231","중구","2020","126.978355","37.56689",11140
"8232","중구","2018","126.978355","37.56689",11140
"8233","중구","2018","126.978355","37.56689",11140
"8234","중구","2018","126.978355","37.56689",11140
"8235","중구","2018","126.978355","37.56689",11140
"8236","중구","2018","126.978355","37.56689",11140
"8237","중구","2018","126.978355","37.56689",11140
"8238","중구","2018","126.978355","37.56689",11140
"8239","중구","2018","126.978355","37.56689",11140
"8240","중구","2020","126.978355","37.56689",11140
"8241","중구","2020","126.978355","37.56689",11140
"8242","중구","2020","126.978355","37.56689",11140
"8243","중구","2018","126.978355","37.56689",11140
"8244","중구","2018","126.978355","37.56689",11140
"8245","중구","2018","126.978355","37.56689",11140
"8246","중구","2020","126.978355","37.56689",11140
"8247","중구","2020","126.978355","37.56689",11140
"8248","중구","2021","126.978355","37.56689",11140
"8249","중구","2020","126.978355","37.56689",11140
"8250","중구","2020","126.978355","37.56689",11140
"8251","중구","2020","126.978355","37.56689",11140
"8252","중구","2020","126.978355","37.56689",11140
"8253","중구","2018","126.978355","37.56689",11140
"8254","중구","2020","126.978355","37.56689",11140
"8255","중구","2020","126.978355","37.56689",11140
"8256","중구","2020","126.978355","37.56689",11140
"8257","중구","2020","126.978355","37.56689",11140
"8258","중구","2020","126.978355","37.56689",11140
"8259","중구","2020","126.978355","37.56689",11140
"8260","중구","2020","126.978355","37.56689",11140
"8261","중구","2018","126.978355","37.56689",11140
"8262","중구","2018","126.978355","37.56689",11140
"8263","중구","2020","126.978355","37.56689",11140
"8264","중구","2020","126.978355","37.56689",11140
"8265","중구","2020","126.978355","37.56689",11140
"8266","중구","2020","126.978355","37.56689",11140
"8267","중구","2020","126.978355","37.56689",11140
"8268","중구","2020","126.978355","37.56689",11140
"8269","중구","2020","126.978355","37.56689",11140
"8270","중구","2020","126.978355","37.56689",11140
"8271","중구","2020","126.978355","37.56689",11140
"8272","중구","2020","126.978355","37.56689",11140
"8273","중구","2020","126.978355","37.56689",11140
"8274","중구","2020","126.978355","37.56689",11140
"8275","중구","2020","126.978355","37.56689",11140
"8276","중구","2020","126.978355","37.56689",11140
"8277","중구","2020","126.978355","37.56689",11140
"8278","중구","2020","126.978355","37.56689",11140
"8279","중구","2020","126.978355","37.56689",11140
"8280","중구","2020","126.978355","37.56689",11140
"8281","중구","2020","126.978355","37.56689",11140
"8282","중구","2020","126.978355","37.56689",11140
"8283","중구","2020","126.978355","37.56689",11140
"8284","중구","2020","126.978355","37.56689",11140
"8285","중구","2020","126.978355","37.56689",11140
"8286","중구","2020","126.978355","37.56689",11140
"8287","중구","2020","126.978355","37.56689",11140
"8288","중구","2020","126.978355","37.56689",11140
"8289","중구","2020","126.978355","37.56689",11140
"8290","중구","2020","126.978355","37.56689",11140
"8291","중구","2020","126.978355","37.56689",11140
"8292","중구","2020","126.978355","37.56689",11140
"8293","중구","2020","126.978355","37.56689",11140
"8294","중구","2020","126.978355","37.56689",11140
"8295","중구","2020","126.978355","37.56689",11140
"8296","중구","2020","126.978355","37.56689",11140
"8297","중구","2020","126.978355","37.56689",11140
"8298","중구","2020","126.978355","37.56689",11140
"8299","중구","2020","126.978355","37.56689",11140
"8300","중구","2020","126.978355","37.56689",11140
"8301","중구","2020","126.978355","37.56689",11140
"8302","중구","2020","126.978355","37.56689",11140
"8303","중구","2020","126.978355","37.56689",11140
"8304","중구","2020","126.978355","37.56689",11140
"8305","중구","2020","126.978355","37.56689",11140
"8306","중구","2020","126.978355","37.56689",11140
"8307","중구","2020","126.978355","37.56689",11140
"8308","중구","2020","126.978355","37.56689",11140
"8309","중구","2020","126.978355","37.56689",11140
"8310","중구","2020","126.978355","37.56689",11140
"8311","중구","2020","126.978355","37.56689",11140
"8312","중구","2018","126.978355","37.56689",11140
"8313","중구","2020","126.978355","37.56689",11140
"8314","중구","2020","126.978355","37.56689",11140
"8315","중구","2020","126.978355","37.56689",11140
"8316","중구","2020","126.978355","37.56689",11140
"8317","중구","2020","126.978355","37.56689",11140
"8318","중구","2020","126.978355","37.56689",11140
"8319","중구","2020","126.978355","37.56689",11140
"8320","중구","2020","126.978355","37.56689",11140
"8321","중구","2020","126.978355","37.56689",11140
"8322","중구","2020","126.978355","37.56689",11140
"8323","중구","2020","126.97372","37.563988",11140
"8324","중구","2020","126.97372","37.563988",11140
"8325","중구","2020","126.97372","37.563988",11140
"8326","중구","2020","126.97372","37.563988",11140
"8327","중구","2020","126.97372","37.563988",11140
"8328","중구","2020","126.97372","37.563988",11140
"8329","중구","2020","126.97372","37.563988",11140
"8330","중구","2020","126.97372","37.563988",11140
"8331","중구","2020","126.97372","37.563988",11140
"8332","중구","2020","126.97372","37.563988",11140
"8333","중구","2020","126.97372","37.563988",11140
"8334","중구","2020","126.97372","37.563988",11140
"8335","중구","2020","126.97372","37.563988",11140
"8336","중구","2020","126.97372","37.563988",11140
"8337","중구","2020","126.97372","37.563988",11140
"8338","중구","2020","126.97372","37.563988",11140
"8339","중구","2020","126.97372","37.563988",11140
"8340","강북구","2019","127.03362","37.639374",11305
"8341","강북구","2019","127.02742","37.64486",11305
"8342","강북구","2019","127.03335","37.640137",11305
"8343","강북구","2019","127.031654","37.64203",11305
"8344","강북구","2019","127.04968","37.624454",11305
"8345","강서구","2019","126.84634","37.532673",11500
"8346","강서구","2019","126.848045","37.529686",11500
"8347","구로구","2020","126.88969","37.501938",11530
"8348","구로구","2019","126.85188","37.505417",11530
"8349","구로구","2019","126.892494","37.485794",11530
"8350","구로구","2019","126.89841","37.483875",11530
"8351","노원구","2019","127.06418","37.65578",11350
"8352","노원구","2019","127.0624","37.656784",11350
"8353","노원구","2019","127.06842","37.650135",11350
"8354","도봉구","2019","127.01363","37.651535",11320
"8355","동대문구","2019","127.03954","37.57444",11230
"8356","동대문구","2021","127.06371","37.571793",11230
"8357","동대문구","2019","127.03911","37.585213",11230
"8358","동대문구","2019","127.036804","37.578747",11230
"8359","동대문구","2019","127.06147","37.59634",11230
"8360","동대문구","2021","127.029686","37.578667",11230
"8361","동대문구","2021","127.029686","37.578667",11230
"8362","동대문구","2019","127.02396","37.572674",11230
"8363","동대문구","2019","127.02455","37.573746",11230
"8364","동대문구","2021","127.066246","37.567932",11230
"8365","서대문구","2021","126.936516","37.578907",11410
"8366","서대문구","2021","126.936516","37.578907",11410
"8367","송파구","2019","127.10973","37.505978",11710
"8368","송파구","2019","127.088524","37.511894",11710
"8369","양천구","2019","126.868416","37.50818",11470
"8370","영등포구","2019","126.90179","37.542404",11560
"8371","영등포구","2019","126.90179","37.542404",11560
"8372","영등포구","2019","126.90104","37.54322",11560
"8373","영등포구","2019","126.90103","37.543144",11560
"8374","영등포구","2019","126.92559","37.532345",11560
"8375","영등포구","2019","126.92809","37.530792",11560
"8376","영등포구","2019","126.92802","37.53067",11560
"8377","영등포구","2019","126.9357","37.524742",11560
"8378","영등포구","2019","126.9357","37.524742",11560
"8379","영등포구","2019","126.9357","37.524742",11560
"8380","영등포구","2019","126.93369","37.526295",11560
"8381","영등포구","2019","126.93369","37.526295",11560
"8382","용산구","2019","126.966995","37.544903",11170
"8383","용산구","2019","126.96665","37.54406",11170
"8384","용산구","2019","126.96233","37.544907",11170
"8385","용산구","2019","126.962715","37.545082",11170
"8386","용산구","2019","126.96186","37.546715",11170
"8387","용산구","2019","126.96233","37.544907",11170
"8388","은평구","2019","126.91895","37.63691",11380
"8389","종로구","2019","126.99403","37.571224",11110
"8390","중구","2019","127.01624","37.564144",11140
"8391","중구","2019","127.010315","37.5686",11140
"8392","중구","2019","126.97194","37.556572",11140
"8393","구로구","2018","126.89198","37.499157",11530
"8394","동작구","2020","126.91695","37.49283",11590
"8395","동작구","2020","126.91695","37.49283",11590
"8396","동작구","2020","126.91695","37.49283",11590
"8397","동작구","2020","126.91695","37.49283",11590
"8398","동작구","2020","126.91695","37.49283",11590
"8399","동작구","2020","126.91695","37.49283",11590
"8400","동작구","2020","126.91695","37.49283",11590
"8401","동작구","2020","126.91695","37.49283",11590
"8402","동작구","2020","126.91695","37.49283",11590
"8403","동작구","2020","126.91695","37.49283",11590
"8404","마포구","2018","126.89839","37.563522",11440
"8405","마포구","2018","126.89839","37.563522",11440
"8406","마포구","2018","126.89839","37.563522",11440
"8407","마포구","2018","126.89839","37.563522",11440
"8408","마포구","2018","126.89839","37.563522",11440
"8409","마포구","2018","126.89839","37.563522",11440
"8410","마포구","2018","126.89839","37.563522",11440
"8411","마포구","2018","126.89839","37.563522",11440
"8412","송파구","2020","127.07594","37.516373",11710
"8413","송파구","2020","127.07594","37.516373",11710
"8414","송파구","2020","127.07594","37.516373",11710
"8415","송파구","2020","127.07594","37.516373",11710
"8416","송파구","2020","127.07594","37.516373",11710
"8417","송파구","2020","127.07594","37.516373",11710
"8418","송파구","2020","127.07594","37.516373",11710
"8419","송파구","2020","127.07594","37.516373",11710
"8420","중구","2018","126.97565","37.564327",11140
"8421","중구","2018","126.97443","37.56373",11140
"8422","중구","2018","126.97443","37.56373",11140
"8423","중구","2018","126.97443","37.56373",11140
"8424","중구","2018","126.97465","37.56455",11140
"8425","중구","2018","126.97465","37.56455",11140
"8426","중구","2018","126.97465","37.56455",11140
"8427","중구","2018","126.97465","37.56455",11140
"8428","중구","2018","126.97465","37.56455",11140
"8429","강북구","2019","127.01221","37.65362",11305
"8430","강북구","2019","127.01218","37.652897",11305
"8431","강북구","2019","127.01219","37.652153",11305
"8432","강서구","2019","126.81214","37.572014",11500
"8433","강서구","2019","126.81214","37.572014",11500
"8434","강서구","2019","126.8127","37.57105",11500
"8435","강서구","2019","126.814095","37.582256",11500
"8436","강서구","2019","126.83929","37.53491",11500
"8437","강서구","2019","126.84024","37.535282",11500
"8438","노원구","2019","127.07263","37.621857",11350
"8439","노원구","2019","127.07544","37.622345",11350
"8440","노원구","2019","127.07636","37.622498",11350
"8441","노원구","2019","127.07701","37.622917",11350
"8442","노원구","2019","127.05821","37.64476",11350
"8443","노원구","2019","127.06806","37.640293",11350
"8444","노원구","2019","127.06997","37.659706",11350
"8445","노원구","2019","127.06912","37.66038",11350
"8446","노원구","2019","127.061615","37.67454",11350
"8447","노원구","2019","127.06462","37.650875",11350
"8448","노원구","2019","127.06381","37.650707",11350
"8449","노원구","2019","127.07418","37.645027",11350
"8450","노원구","2019","127.06842","37.62395",11350
"8451","도봉구","2021","127.02785","37.662193",11320
"8452","도봉구","2021","127.02785","37.662193",11320
"8453","도봉구","2021","127.02785","37.662193",11320
"8454","도봉구","2021","127.02785","37.662193",11320
"8455","도봉구","2021","127.02785","37.662193",11320
"8456","도봉구","2021","127.02785","37.662193",11320
"8457","동대문구","2021","127.06871","37.60226",11230
"8458","동대문구","2021","127.06871","37.60226",11230
"8459","동대문구","2021","127.06871","37.60226",11230
"8460","동대문구","2021","127.06575","37.592888",11230
"8461","마포구","2019","126.89871","37.565853",11440
"8462","마포구","2019","126.89871","37.565853",11440
"8463","마포구","2019","126.89871","37.565853",11440
"8464","마포구","2019","126.89871","37.565853",11440
"8465","마포구","2019","126.89871","37.565853",11440
"8466","마포구","2019","126.90622","37.55594",11440
"8467","마포구","2019","126.90622","37.55594",11440
"8468","마포구","2019","126.906","37.55661",11440
"8469","마포구","2019","126.906","37.55661",11440
"8470","서대문구","2019","126.922714","37.577435",11410
"8471","서대문구","2019","126.930336","37.567265",11410
"8472","성북구","2019","127.03303","37.605034",11290
"8473","성북구","2019","127.06202","37.609707",11290
"8474","성북구","2019","127.06272","37.60979",11290
"8475","성북구","2019","127.01488","37.605114",11290
"8476","성북구","2019","127.02187","37.6081",11290
"8477","성북구","2019","127.03737","37.60013",11290
"8478","성북구","2019","127.013664","37.605797",11290
"8479","양천구","2019","126.86483","37.533463",11470
"8480","영등포구","2019","126.92797","37.530785",11560
"8481","영등포구","2019","126.93357","37.526424",11560
"8482","용산구","2019","126.97212","37.543804",11170
"8483","용산구","2019","126.96045","37.53755",11170
"8484","용산구","2019","126.975426","37.520924",11170
"8485","용산구","2019","126.9772","37.550262",11170
"8486","강북구","2020","127.040665","37.62204",11305
"8487","강북구","2020","127.040665","37.62204",11305
"8488","강북구","2020","127.040665","37.62204",11305
"8489","강북구","2020","127.040665","37.62204",11305
"8490","강북구","2020","127.040665","37.62204",11305
"8491","강북구","2020","127.040665","37.62204",11305
"8492","강북구","2020","127.040665","37.62204",11305
"8493","강북구","2020","127.040665","37.62204",11305
"8494","강북구","2020","127.040665","37.62204",11305
"8495","광진구","2020","127.07718","37.551456",11215
"8496","광진구","2020","127.07718","37.551456",11215
"8497","광진구","2020","127.07718","37.551456",11215
"8498","광진구","2020","127.07718","37.551456",11215
"8499","광진구","2020","127.07718","37.551456",11215
"8500","광진구","2020","127.07718","37.551456",11215
"8501","광진구","2020","127.07718","37.551456",11215
"8502","광진구","2020","127.07718","37.551456",11215
"8503","광진구","2020","127.07718","37.551456",11215
"8504","광진구","2020","127.07718","37.551456",11215
"8505","광진구","2020","127.07718","37.551456",11215
"8506","동대문구","2020","127.024574","37.57281",11230
"8507","동대문구","2020","127.024574","37.57281",11230
"8508","동대문구","2020","127.024574","37.57281",11230
"8509","동대문구","2020","127.024574","37.57281",11230
"8510","동대문구","2020","127.024574","37.57281",11230
"8511","동대문구","2020","127.024574","37.57281",11230
"8512","동대문구","2020","127.024574","37.57281",11230
"8513","동대문구","2020","127.024574","37.57281",11230
"8514","동대문구","2020","127.024574","37.57281",11230
"8515","동대문구","2020","127.024574","37.57281",11230
"8516","서초구","2020","127.022","37.479507",11650
"8517","서초구","2020","127.022","37.479507",11650
"8518","서초구","2020","127.01931","37.4795",11650
"8519","은평구","2020","126.90455","37.60407",11380
"8520","은평구","2020","126.90455","37.60407",11380
"8521","은평구","2020","126.905","37.603466",11380
"8522","은평구","2020","126.905","37.603466",11380
"8523","은평구","2011","126.90455","37.60407",11380
"8524","은평구","2020","126.90455","37.60407",11380
"8525","은평구","2020","126.90455","37.60407",11380
"8526","은평구","2020","126.90455","37.60407",11380
"8527","은평구","2020","126.90418","37.604862",11380
"8528","은평구","2011","126.90455","37.60407",11380
"8529","은평구","2011","126.905","37.603466",11380
"8530","은평구","2011","126.90419","37.604675",11380
"8531","은평구","2020","126.905","37.603466",11380
"8532","은평구","2020","126.92379","37.593876",11380
"8533","은평구","2020","126.92379","37.593876",11380
"8534","은평구","2020","126.92379","37.593876",11380
"8535","은평구","2020","126.92379","37.593876",11380
"8536","은평구","2020","126.92379","37.593876",11380
"8537","은평구","2020","126.92379","37.593876",11380
"8538","은평구","2020","126.92379","37.593876",11380
"8539","은평구","2020","126.92379","37.593876",11380
"8540","은평구","2020","126.90455","37.60407",11380
"8541","은평구","2020","126.92379","37.593876",11380
"8542","은평구","2020","126.92379","37.593876",11380
"8543","은평구","2020","126.92379","37.593876",11380
"8544","은평구","2020","126.92379","37.593876",11380
"8545","은평구","2020","126.92379","37.593876",11380
"8546","은평구","2020","126.92379","37.593876",11380
"8547","은평구","2020","126.92379","37.593876",11380
"8548","은평구","2020","126.92379","37.593876",11380
"8549","은평구","2020","126.92379","37.593876",11380
"8550","은평구","2020","126.92379","37.593876",11380
"8551","은평구","2020","126.92379","37.593876",11380
"8552","중구","2020","126.97879","37.567696",11140
"8553","중구","2020","126.97879","37.567696",11140
"8554","중구","2020","126.97879","37.567696",11140
"8555","강북구","2019","127.02507","37.635784",11305
"8556","강북구","2019","127.03988","37.629753",11305
"8557","강서구","2019","126.84459","37.57322",11500
"8558","강서구","2019","126.83009","37.54893",11500
"8559","강서구","2019","126.8416","37.563744",11500
"8560","구로구","2019","126.89963","37.485867",11530
"8561","구로구","2019","126.902","37.484",11530
"8562","구로구","2019","126.84422","37.49612",11530
"8563","구로구","2019","126.844","37.495",11530
"8564","구로구","2019","126.844","37.495",11530
"8565","구로구","2019","126.84422","37.49612",11530
"8566","구로구","2019","126.841","37.502",11530
"8567","구로구","2019","126.84","37.502",11530
"8568","구로구","2019","126.839","37.502",11530
"8569","구로구","2020","126.838","37.502",11530
"8570","구로구","2019","126.825","37.495",11530
"8571","구로구","2019","126.825","37.494",11530
"8572","노원구","2019","127.083","37.639",11350
"8573","노원구","2019","127.084","37.639",11350
"8574","노원구","2019","127.085","37.638",11350
"8575","노원구","2019","127.051","37.669",11350
"8576","노원구","2019","127.077","37.669",11350
"8577","노원구","2018","127.05942","37.633266",11350
"8578","노원구","2019","127.05","37.628",11350
"8579","노원구","2019","127.074","37.651",11350
"8580","노원구","2019","127.077","37.625",11350
"8581","도봉구","2019","127.033","37.663",11320
"8582","도봉구","2019","127.047","37.652",11320
"8583","도봉구","2019","127.049","37.654",11320
"8584","동작구","2019","126.928","37.51",11590
"8585","동작구","2019","126.94","37.512",11590
"8586","동작구","2021","126.941","37.505",11590
"8587","동작구","2021","126.941","37.505",11590
"8588","동작구","2021","126.941","37.505",11590
"8589","동작구","2019","126.94","37.512",11590
"8590","동작구","2019","126.94","37.512",11590
"8591","동작구","2019","126.952","37.507",11590
"8592","마포구","2019","126.896","37.558",11440
"8593","마포구","2019","126.922","37.554",11440
"8594","마포구","2019","126.921","37.551",11440
"8595","서대문구","2019","126.958","37.569",11410
"8596","영등포구","2019","126.905","37.502",11560
"8597","영등포구","2019","126.91","37.515",11560
"8598","영등포구","2019","126.912","37.516",11560
"8599","용산구","2019","126.975","37.522",11170
"8600","용산구","2019","126.975","37.52",11170
"8601","용산구","2019","126.969","37.553",11170
"8602","은평구","2019","126.905","37.582",11380
"8603","종로구","2019","126.995","37.57",11110
"8604","종로구","2019","126.9687","37.58045",11110
"8605","종로구","2019","127.0","37.587",11110
"8606","중랑구","2021","127.079","37.59",11260
"8607","중랑구","2021","127.086","37.575",11260
"8608","중랑구","2021","127.08","37.586",11260
"8609","중랑구","2021","127.087","37.6",11260
"8610","중랑구","2021","127.099464","37.60587",11260
"8611","중랑구","2021","127.094","37.606",11260
"8612","중랑구","2021","127.094","37.606",11260
"8613","중구","2018","126.978355","37.56689",11140
"8614","중구","2018","126.978355","37.56689",11140
"8615","중구","2020","126.978355","37.56689",11140
"8616","강남구","2019","127.08241","37.489708",11680
"8617","강동구","2018","127.13252","37.562534",11740
"8618","강북구","2019","127.00954","37.66223",11305
"8619","강서구","2019","126.811066","37.564377",11500
"8620","강서구","2019","126.85192","37.550667",11500
"8621","강서구","2019","126.80871","37.569412",11500
"8622","구로구","2019","126.85197","37.49354",11530
"8623","구로구","2019","126.880104","37.49753",11530
"8624","노원구","2019","127.073906","37.6184",11350
"8625","노원구","2019","127.07404","37.62616",11350
"8626","노원구","2019","127.05885","37.648308",11350
"8627","노원구","2019","127.06862","37.662045",11350
"8628","노원구","2019","127.06352","37.664722",11350
"8629","노원구","2019","127.05771","37.659195",11350
"8630","노원구","2019","127.064674","37.614918",11350
"8631","노원구","2019","127.055305","37.684322",11350
"8632","노원구","2019","127.054054","37.629906",11350
"8633","노원구","2019","127.04703","37.62808",11350
"8634","노원구","2019","127.08096","37.649864",11350
"8635","노원구","2019","127.05092","37.638203",11350
"8636","노원구","2019","127.09369","37.625748",11350
"8637","도봉구","2019","127.04226","37.66993",11320
"8638","도봉구","2019","127.04212","37.688656",11320
"8639","도봉구","2019","127.04205","37.687637",11320
"8640","도봉구","2019","127.0458","37.6475",11320
"8641","도봉구","2019","127.0455","37.64872",11320
"8642","동대문구","2021","127.06639","37.567802",11230
"8643","동대문구","2021","127.06639","37.567802",11230
"8644","동대문구","2021","127.06639","37.567802",11230
"8645","동대문구","2019","127.03507","37.57797",11230
"8646","마포구","2019","126.9455","37.54136",11440
"8647","마포구","2019","126.9456","37.54074",11440
"8648","마포구","2019","126.92452","37.555805",11440
"8649","송파구","2019","127.11828","37.507805",11710
"8650","송파구","2019","127.10279","37.50209",11710
"8651","송파구","2019","127.114845","37.5355",11710
"8652","양천구","2019","126.870476","37.509953",11470
"8653","영등포구","2019","126.90347","37.49101",11560
"8654","용산구","2019","126.986626","37.539497",11170
"8655","종로구","2015","126.98592","37.581882",11110
"8656","종로구","2015","126.98592","37.581882",11110
"8657","종로구","2015","126.979225","37.57894",11110
"8658","종로구","2015","126.979225","37.57894",11110
"8659","종로구","2015","126.98159","37.58106",11110
"8660","종로구","2015","126.983635","37.582348",11110
"8661","종로구","2015","126.983284","37.58394",11110
"8662","종로구","2015","126.98213","37.57952",11110
"8663","종로구","2015","126.98213","37.57952",11110
"8664","종로구","2015","126.98213","37.57952",11110
"8665","종로구","2015","126.98213","37.57952",11110
"8666","종로구","2015","126.98183","37.58503",11110
"8667","종로구","2015","126.984886","37.581356",11110
"8668","종로구","2015","126.98517","37.58013",11110
"8669","종로구","2015","126.98517","37.58013",11110
"8670","종로구","2015","126.98294","37.581055",11110
"8671","종로구","2015","126.98294","37.581055",11110
"8672","종로구","2015","126.992165","37.577976",11110
"8673","종로구","2015","126.98685","37.580414",11110
"8674","종로구","2015","126.986595","37.579456",11110
"8675","종로구","2015","126.986595","37.579456",11110
"8676","종로구","2015","126.986595","37.579456",11110
"8677","종로구","2015","126.98579","37.579266",11110
"8678","종로구","2015","126.989265","37.579617",11110
"8679","종로구","2015","126.989265","37.579617",11110
"8680","종로구","2015","126.98219","37.582108",11110
"8681","종로구","2015","126.98219","37.582108",11110
"8682","중구","2020","126.974266","37.564617",11140
"8683","마포구","2016","126.89058","37.57596",11440
"8684","마포구","2016","126.89058","37.57596",11440
"8685","마포구","2016","126.89058","37.57596",11440
"8686","마포구","2021","126.89058","37.57596",11440
"8687","마포구","2016","126.89058","37.57596",11440
"8688","마포구","2016","126.89058","37.57596",11440
"8689","마포구","2016","126.89058","37.57596",11440
"8690","마포구","2016","126.89058","37.57596",11440
"8691","마포구","2016","126.89058","37.57596",11440
"8692","마포구","2016","126.89058","37.57596",11440
"8693","마포구","2016","126.89058","37.57596",11440
"8694","마포구","2016","126.89058","37.57596",11440
"8695","마포구","2016","126.89058","37.57596",11440
"8696","마포구","2016","126.89058","37.57596",11440
"8697","마포구","2016","126.89058","37.57596",11440
"8698","마포구","2016","126.89058","37.57596",11440
"8699","마포구","2016","126.89058","37.57596",11440
"8700","마포구","2016","126.89058","37.57596",11440
"8701","마포구","2016","126.89058","37.57596",11440
"8702","마포구","2016","126.89058","37.57596",11440
"8703","마포구","2016","126.89058","37.57596",11440
"8704","마포구","2016","126.89058","37.57596",11440
"8705","마포구","2016","126.89058","37.57596",11440
"8706","마포구","2016","126.89058","37.57596",11440
"8707","마포구","2016","126.89058","37.57596",11440
"8708","마포구","2016","126.89058","37.57596",11440
"8709","마포구","2016","126.89058","37.57596",11440
"8710","마포구","2016","126.89058","37.57596",11440
"8711","마포구","2016","126.89058","37.57596",11440
"8712","마포구","2016","126.89058","37.57596",11440
"8713","마포구","2016","126.89058","37.57596",11440
"8714","마포구","2016","126.89058","37.57596",11440
"8715","마포구","2016","126.89058","37.57596",11440
"8716","마포구","2016","126.89058","37.57596",11440
"8717","마포구","2016","126.89058","37.57596",11440
"8718","마포구","2016","126.89058","37.57596",11440
"8719","마포구","2016","126.89058","37.57596",11440
"8720","마포구","2016","126.89058","37.57596",11440
"8721","마포구","2016","126.89058","37.57596",11440
"8722","마포구","2016","126.89058","37.57596",11440
"8723","마포구","2016","126.89058","37.57596",11440
"8724","마포구","2016","126.89058","37.57596",11440
"8725","마포구","2016","126.89058","37.57596",11440
"8726","마포구","2016","126.89058","37.57596",11440
"8727","마포구","2016","126.89058","37.57596",11440
"8728","마포구","2016","126.89058","37.57596",11440
"8729","마포구","2016","126.89058","37.57596",11440
"8730","마포구","2016","126.89058","37.57596",11440
"8731","마포구","2016","126.89058","37.57596",11440
"8732","마포구","2016","126.89058","37.57596",11440
"8733","마포구","2016","126.89058","37.57596",11440
"8734","마포구","2016","126.89058","37.57596",11440
"8735","마포구","2016","126.89058","37.57596",11440
"8736","마포구","2016","126.89058","37.57596",11440
"8737","마포구","2016","126.89058","37.57596",11440
"8738","마포구","2016","126.89058","37.57596",11440
"8739","마포구","2016","126.89058","37.57596",11440
"8740","마포구","2016","126.89058","37.57596",11440
"8741","마포구","2016","126.89058","37.57596",11440
"8742","마포구","2016","126.89058","37.57596",11440
"8743","마포구","2016","126.89058","37.57596",11440
"8744","마포구","2016","126.89058","37.57596",11440
"8745","마포구","2016","126.89058","37.57596",11440
"8746","마포구","2016","126.89058","37.57596",11440
"8747","마포구","2016","126.89058","37.57596",11440
"8748","마포구","2016","126.89058","37.57596",11440
"8749","마포구","2016","126.89058","37.57596",11440
"8750","마포구","2016","126.89058","37.57596",11440
"8751","마포구","2016","126.89058","37.57596",11440
"8752","마포구","2021","126.89058","37.57596",11440
"8753","마포구","2016","126.89058","37.57596",11440
"8754","마포구","2016","126.89058","37.57596",11440
"8755","마포구","2016","126.89058","37.57596",11440
"8756","마포구","2016","126.89058","37.57596",11440
"8757","마포구","2016","126.89058","37.57596",11440
"8758","마포구","2016","126.89058","37.57596",11440
"8759","마포구","2016","126.89058","37.57596",11440
"8760","마포구","2016","126.89058","37.57596",11440
"8761","마포구","2016","126.89058","37.57596",11440
"8762","마포구","2016","126.89058","37.57596",11440
"8763","마포구","2016","126.89058","37.57596",11440
"8764","마포구","2016","126.89058","37.57596",11440
"8765","마포구","2016","126.89058","37.57596",11440
"8766","마포구","2016","126.89058","37.57596",11440
"8767","마포구","2016","126.89058","37.57596",11440
"8768","마포구","2016","126.89058","37.57596",11440
"8769","마포구","2016","126.89058","37.57596",11440
"8770","마포구","2016","126.89058","37.57596",11440
"8771","마포구","2016","126.89058","37.57596",11440
"8772","마포구","2016","126.89058","37.57596",11440
"8773","마포구","2016","126.89058","37.57596",11440
"8774","마포구","2016","126.89058","37.57596",11440
"8775","마포구","2016","126.89058","37.57596",11440
"8776","마포구","2016","126.89058","37.57596",11440
"8777","마포구","2016","126.89058","37.57596",11440
"8778","마포구","2016","126.89058","37.57596",11440
"8779","마포구","2016","126.89058","37.57596",11440
"8780","마포구","2016","126.89058","37.57596",11440
"8781","마포구","2016","126.89058","37.57596",11440
"8782","마포구","2016","126.89058","37.57596",11440
"8783","마포구","2016","126.89058","37.57596",11440
"8784","마포구","2016","126.89058","37.57596",11440
"8785","마포구","2016","126.89058","37.57596",11440
"8786","마포구","2016","126.89058","37.57596",11440
"8787","마포구","2016","126.89058","37.57596",11440
"8788","마포구","2016","126.89058","37.57596",11440
"8789","마포구","2016","126.89058","37.57596",11440
"8790","마포구","2016","126.89058","37.57596",11440
"8791","마포구","2016","126.89058","37.57596",11440
"8792","마포구","2016","126.89058","37.57596",11440
"8793","마포구","2016","126.89058","37.57596",11440
"8794","마포구","2016","126.89058","37.57596",11440
"8795","마포구","2016","126.89058","37.57596",11440
"8796","마포구","2016","126.89058","37.57596",11440
"8797","마포구","2016","126.89058","37.57596",11440
"8798","마포구","2016","126.89058","37.57596",11440
"8799","마포구","2016","126.89058","37.57596",11440
"8800","마포구","2016","126.89058","37.57596",11440
"8801","마포구","2016","126.89058","37.57596",11440
"8802","마포구","2016","126.89058","37.57596",11440
"8803","마포구","2016","126.89058","37.57596",11440
"8804","마포구","2016","126.89058","37.57596",11440
"8805","마포구","2016","126.89058","37.57596",11440
"8806","마포구","2016","126.89058","37.57596",11440
